0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0.020833333333333037,0.0,-0.002083333333333215,-0.022916666666666474,0.0,-0.002083333333333215,0.002083333333333215,0.008333333333333526,-0.018750000000000266,-0.006250000000000089,-2.220446049250313e-16,0.002083333333333215,-0.010416666666666963,0.008333333333333304,0.022916666666666696,0.0,0.029166666666666785,0.0125000000000004,-0.008333333333333304,-0.010416666666666519,-0.002083333333333437,-0.022916666666666696,0.002083333333333437,0.00416666666666643,-0.016666666666666385,0.008333333333333082,-0.012499999999999956,0.018749999999999822,-0.03541666666666665,-0.004166666666666874,0.004166666666666652,-0.006249999999999867,0.010416666666666519,2.220446049250313e-16,-0.012500000000000178,0.016666666666666385,0.01458333333333317,0.008333333333333526,0.02291666666666692,0.006249999999999645,-0.018750000000000266,-0.008333333333333304,0.008333333333333304,0.018750000000000266,0.002083333333333215,0.012500000000000178,0.010416666666666963,0.002083333333333215,0.002083333333333437,0.004166666666666652,0.004166666666666874,0.022916666666666696,-0.010416666666666519,0.006250000000000311,-0.006249999999999867,-0.004166666666666874,0.004166666666666652,-0.004166666666666652,0.006250000000000311,-0.002083333333333437,0.0125000000000004,-0.010416666666666519,-0.018749999999999822,-0.012500000000000178,-0.02708333333333357,0.01666666666666683,0.004166666666666874,-0.00416666666666643,-0.02708333333333357,-0.00416666666666643
0.016666666666666163,0.0,-0.006249999999999645,-0.022916666666666474,-0.004166666666666874,-0.006250000000000089,-0.002083333333333215,0.004166666666666652,-0.018750000000000266,-0.002083333333333437,-2.220446049250313e-16,0.010416666666666519,-0.010416666666666963,-0.004166666666666652,0.014583333333333393,0.0,0.02083333333333326,0.004166666666666874,-0.008333333333333304,-0.006249999999999645,-0.006250000000000089,-0.01041666666666674,-0.006249999999999867,0.00416666666666643,-0.008333333333333304,0.004166666666666652,-0.00416666666666643,0.018749999999999822,-0.006249999999999867,0.0,0.029166666666666785,-0.014583333333333393,0.002083333333333437,-0.004166666666666652,0.008333333333333082,0.020833333333333037,0.027083333333333126,0.0,0.010416666666666963,0.006249999999999645,-0.027083333333333348,-2.220446049250313e-16,0.008333333333333304,0.018750000000000266,-0.002083333333333659,0.016666666666666607,0.010416666666666963,0.006250000000000089,0.002083333333333437,0.0,-0.008333333333333304,0.027083333333333348,-0.002083333333333437,0.006250000000000311,-0.006249999999999867,-0.004166666666666874,0.008333333333333526,-0.008333333333333082,-0.010416666666666519,-0.002083333333333437,0.008333333333333526,0.002083333333333437,-0.014583333333333393,-0.004166666666666652,-0.014583333333333615,0.01666666666666683,4.440892098500626e-16,-0.00416666666666643,-0.014583333333333615,-0.008333333333333304
0.012499999999999734,0.00833333333333286,-0.006249999999999645,-0.03541666666666665,0.0,-0.002083333333333215,-0.006250000000000089,0.004166666666666652,-0.010416666666666519,-0.006250000000000089,-2.220446049250313e-16,0.006250000000000089,-0.010416666666666963,-0.008333333333333526,0.014583333333333393,-0.004166666666666652,0.01666666666666683,0.008333333333333526,4.440892098500626e-16,-0.010416666666666519,-0.010416666666666519,-0.002083333333332993,-0.014583333333332948,0.00416666666666643,0.004166666666666874,0.029166666666666563,-0.016666666666666385,0.010416666666666519,-0.01041666666666674,0.0,0.016666666666666607,-0.02708333333333357,0.006249999999999867,-0.004166666666666652,0.020833333333333037,0.020833333333333037,0.01458333333333317,-0.016666666666666607,0.018750000000000044,0.010416666666666519,-0.014583333333333393,0.004166666666666652,0.0,0.010416666666666519,-0.006250000000000311,0.016666666666666607,0.006250000000000089,0.01458333333333317,0.010416666666666519,0.008333333333333526,0.01666666666666683,0.006250000000000311,0.006250000000000311,-0.002083333333333215,-0.006249999999999867,-0.01666666666666683,0.0,-0.004166666666666652,-0.006249999999999867,0.002083333333333215,0.004166666666666652,0.010416666666666963,-0.006249999999999867,-0.008333333333333526,0.002083333333333215,0.012499999999999956,4.440892098500626e-16,0.004166666666666652,-0.014583333333333615,0.008333333333333082
0.00833333333333286,0.012499999999999734,0.002083333333333659,-0.039583333333333526,0.0,0.006250000000000089,-0.002083333333333215,0.004166666666666652,-0.002083333333333437,-0.018750000000000266,-2.220446049250313e-16,-0.006250000000000311,-0.02291666666666692,-0.012500000000000178,0.010416666666666519,-0.012499999999999956,0.02083333333333326,0.0125000000000004,0.0125000000000004,-0.010416666666666519,-0.010416666666666519,-0.01041666666666674,-0.002083333333332993,0.00416666666666643,-0.004166666666666874,0.03749999999999987,-0.029166666666666785,0.002083333333333437,-0.022916666666666696,0.012499999999999512,-0.012500000000000178,-0.01041666666666674,-0.002083333333333437,2.220446049250313e-16,0.02499999999999969,0.016666666666666385,-0.006250000000000089,-0.012500000000000178,0.03958333333333375,0.022916666666666474,-0.010416666666666519,0.016666666666666607,0.012499999999999956,0.006249999999999867,-0.01041666666666674,0.008333333333333304,0.010416666666666963,0.018750000000000044,0.022916666666666474,0.016666666666666607,0.01666666666666683,0.002083333333333437,0.002083333333333437,0.002083333333333437,-0.010416666666666519,-0.012499999999999956,-0.01666666666666683,0.0,0.018750000000000266,-0.01041666666666674,0.008333333333333526,0.006250000000000089,-0.002083333333333437,-0.012500000000000178,0.002083333333333215,0.008333333333333304,0.02083333333333348,0.012499999999999956,-0.031250000000000444,0.008333333333333082
0.00416666666666643,0.00416666666666643,0.002083333333333659,-0.03125000000000022,0.0,0.01041666666666674,0.01041666666666674,0.008333333333333526,-0.010416666666666519,-0.018750000000000266,-0.004166666666666652,-0.002083333333333659,-0.027083333333333348,2.220446049250313e-16,0.018750000000000266,-0.012499999999999956,0.029166666666666785,0.01666666666666683,4.440892098500626e-16,-0.010416666666666519,-0.014583333333333393,-0.014583333333333393,0.006250000000000089,0.00416666666666643,-0.008333333333333304,0.04999999999999982,-0.016666666666666385,0.022916666666666474,-0.022916666666666696,-0.020833333333333703,0.0,0.018750000000000044,-0.014583333333333393,2.220446049250313e-16,0.016666666666666607,0.008333333333333082,-0.002083333333333659,-0.008333333333333304,0.03125,0.014583333333333393,-0.006250000000000089,0.02083333333333348,0.004166666666666874,0.010416666666666519,-0.002083333333333659,0.012500000000000178,0.014583333333333393,0.01458333333333317,0.018749999999999822,0.008333333333333526,0.004166666666666874,-0.010416666666666519,-0.010416666666666519,-0.006249999999999645,-0.010416666666666519,-0.01666666666666683,-0.012500000000000178,-0.004166666666666652,0.014583333333333393,-0.002083333333333437,0.004166666666666652,0.006250000000000089,0.014583333333333393,-0.004166666666666652,-0.01041666666666674,0.008333333333333304,0.004166666666666874,-0.00416666666666643,-0.018750000000000266,0.0
0.016666666666666163,0.0,0.002083333333333659,-0.027083333333333348,0.004166666666666874,0.002083333333333659,0.01041666666666674,0.008333333333333526,-0.014583333333333393,-0.010416666666666519,-0.004166666666666652,0.006250000000000089,-0.010416666666666963,2.220446049250313e-16,0.022916666666666696,0.0,0.03749999999999987,0.01666666666666683,-0.012499999999999734,-0.014583333333333393,-0.002083333333333437,-0.01041666666666674,0.002083333333333437,0.008333333333333082,-0.008333333333333304,0.04583333333333295,-0.012499999999999956,0.04791666666666661,-0.006249999999999867,-0.012499999999999956,-0.00416666666666643,0.006250000000000089,-0.010416666666666519,2.220446049250313e-16,0.008333333333333082,0.008333333333333082,0.01458333333333317,-0.00416666666666643,0.002083333333333215,0.010416666666666519,-0.010416666666666519,0.004166666666666652,-0.01666666666666683,0.010416666666666519,0.002083333333333215,0.02083333333333326,0.018750000000000044,0.01458333333333317,0.014583333333333393,0.008333333333333526,0.008333333333333526,-0.002083333333333437,-0.002083333333333437,0.002083333333333437,-0.006249999999999867,-0.01666666666666683,-0.00416666666666643,-0.008333333333333082,0.01041666666666674,0.010416666666666963,-0.00416666666666643,0.006250000000000089,0.010416666666666963,2.220446049250313e-16,-0.01041666666666674,0.01666666666666683,-0.012499999999999956,-0.00416666666666643,0.002083333333332771,-0.00416666666666643
0.016666666666666163,0.0,-0.002083333333333215,-0.022916666666666474,0.0,-0.010416666666666519,-0.002083333333333215,0.004166666666666652,-0.014583333333333393,-0.002083333333333437,-2.220446049250313e-16,0.010416666666666519,0.002083333333333437,0.008333333333333304,0.022916666666666696,0.004166666666666874,0.033333333333333215,0.0125000000000004,-0.012499999999999734,-0.010416666666666519,0.006249999999999867,-0.006249999999999867,-0.002083333333332993,0.012499999999999512,-0.012499999999999956,0.004166666666666652,-0.016666666666666385,-0.002083333333333437,0.006249999999999645,0.008333333333333082,-0.008333333333333304,-0.006249999999999867,0.006249999999999867,0.004166666666666652,0.020833333333333037,0.008333333333333082,0.010416666666666519,0.016666666666666607,0.006250000000000089,0.018749999999999822,-0.022916666666666696,-0.008333333333333304,-0.01666666666666683,0.022916666666666696,0.006250000000000089,0.00416666666666643,0.014583333333333393,0.022916666666666474,0.002083333333333437,0.012499999999999956,0.008333333333333526,0.01041666666666674,-0.006250000000000089,0.014583333333333393,-0.010416666666666519,0.0,0.016666666666666607,-0.008333333333333082,0.014583333333333393,-0.01041666666666674,-0.012499999999999956,0.018750000000000266,-0.006249999999999867,-0.008333333333333526,0.01458333333333317,0.008333333333333304,-0.00416666666666643,0.004166666666666652,-0.002083333333333659,-0.00416666666666643
0.00833333333333286,0.00833333333333286,-0.010416666666666075,-0.027083333333333348,-0.004166666666666874,-0.01458333333333317,-0.006250000000000089,0.004166666666666652,-0.006250000000000089,-0.002083333333333437,-2.220446049250313e-16,0.002083333333333215,-0.002083333333333437,-0.004166666666666652,0.014583333333333393,0.0,0.02499999999999991,0.0125000000000004,-0.012499999999999734,0.006250000000000311,-0.010416666666666519,-0.006249999999999867,-0.006249999999999867,0.016666666666666385,-0.008333333333333304,0.03333333333333344,-0.016666666666666385,-0.02291666666666692,-0.03125000000000022,-0.025000000000000355,-0.00416666666666643,0.002083333333333215,0.010416666666666519,0.016666666666666607,0.012499999999999734,0.016666666666666385,-0.002083333333333659,0.008333333333333526,0.02291666666666692,0.010416666666666519,-0.018750000000000266,-0.004166666666666874,0.004166666666666874,0.027083333333333348,-0.006250000000000311,0.008333333333333304,0.006250000000000089,0.01458333333333317,0.006249999999999867,0.008333333333333526,0.004166666666666874,0.014583333333333393,-0.006250000000000089,0.014583333333333393,-0.022916666666666696,-0.004166666666666874,0.008333333333333526,-0.008333333333333082,0.006250000000000311,-0.022916666666666696,-0.016666666666666385,0.02291666666666692,-0.01041666666666674,-0.004166666666666652,0.01458333333333317,0.004166666666666874,-0.00416666666666643,0.0,-0.014583333333333615,0.0
0.00416666666666643,0.016666666666666163,-0.002083333333333215,-0.03125000000000022,0.0,-0.002083333333333215,0.006249999999999867,0.0,-0.002083333333333437,-0.010416666666666519,-2.220446049250313e-16,0.002083333333333215,-0.006250000000000311,-0.008333333333333526,0.022916666666666696,0.0,0.02083333333333326,0.01666666666666683,4.440892098500626e-16,0.002083333333333437,-0.006250000000000089,-0.014583333333333393,-0.006249999999999867,0.012499999999999512,-0.012499999999999956,0.04999999999999982,-0.012499999999999956,0.027083333333332904,-0.03125000000000022,-0.025000000000000355,0.008333333333333526,0.002083333333333215,0.010416666666666519,0.02083333333333326,0.004166666666666652,0.02499999999999991,0.01458333333333317,-0.00416666666666643,0.014583333333333393,0.018749999999999822,-0.018750000000000266,0.012499999999999734,0.02499999999999991,0.022916666666666696,-0.01041666666666674,0.008333333333333304,0.010416666666666963,0.01458333333333317,0.027083333333332904,0.0,0.0125000000000004,0.01041666666666674,0.006250000000000311,0.01041666666666674,-0.014583333333332948,-0.008333333333333526,-0.008333333333333304,-0.008333333333333082,-0.002083333333333437,-0.006249999999999867,0.008333333333333526,0.002083333333333437,-0.002083333333333437,0.02083333333333326,-0.01041666666666674,0.0,4.440892098500626e-16,0.008333333333333526,-0.018750000000000266,0.008333333333333082
0.00416666666666643,0.00833333333333286,0.006250000000000089,-0.03541666666666665,0.008333333333333304,0.01041666666666674,0.01458333333333317,0.008333333333333526,-0.002083333333333437,-0.014583333333333393,-2.220446049250313e-16,0.002083333333333215,-0.006250000000000311,-0.004166666666666652,0.027083333333333348,0.0,0.02499999999999991,0.0125000000000004,0.008333333333333526,-0.010416666666666519,-0.010416666666666519,-0.014583333333333393,-0.002083333333332993,0.008333333333333082,-0.02083333333333326,0.04166666666666652,-0.03750000000000009,0.018749999999999822,-0.022916666666666696,0.0,0.008333333333333526,0.002083333333333215,0.010416666666666519,0.004166666666666652,-0.008333333333333526,0.020833333333333037,0.027083333333333126,-0.00416666666666643,0.014583333333333393,0.014583333333333393,-0.027083333333333348,0.02083333333333348,0.004166666666666874,0.006249999999999867,0.006250000000000089,0.008333333333333304,0.027083333333333348,0.006250000000000089,0.031249999999999778,0.012499999999999956,-0.00416666666666643,0.002083333333333437,0.014583333333333393,0.014583333333333393,-0.018749999999999822,-0.004166666666666874,-0.012500000000000178,-0.012499999999999956,-0.014583333333332948,-0.006249999999999867,0.01666666666666683,0.002083333333333437,0.002083333333333215,0.016666666666666607,-0.014583333333333615,0.008333333333333304,-0.00416666666666643,0.012499999999999956,-0.022916666666666696,0.004166666666666652
0.012499999999999734,0.0,0.002083333333333659,-0.03125000000000022,0.008333333333333304,0.002083333333333659,0.01458333333333317,0.012499999999999956,-0.014583333333333393,-0.010416666666666519,0.00416666666666643,-0.002083333333333659,-0.002083333333333437,2.220446049250313e-16,0.022916666666666696,0.0,0.02083333333333326,0.008333333333333526,-0.00416666666666643,-0.018749999999999822,-0.002083333333333437,-0.006249999999999867,0.002083333333333437,0.012499999999999512,-0.02499999999999991,0.04166666666666652,-0.03750000000000009,0.006249999999999867,-0.03125000000000022,0.0,-0.012500000000000178,-0.006249999999999867,0.002083333333333437,-0.008333333333333526,0.004166666666666652,0.020833333333333037,0.018750000000000044,-0.008333333333333304,0.010416666666666963,0.018749999999999822,-0.014583333333333393,0.012499999999999734,-0.008333333333333526,-0.002083333333333437,0.022916666666666474,0.02083333333333326,0.014583333333333393,-0.006250000000000311,0.010416666666666519,0.0,-0.008333333333333304,0.002083333333333437,0.002083333333333437,0.014583333333333393,-0.014583333333332948,0.0,0.004166666666666652,-0.012499999999999956,-0.002083333333333437,-0.01041666666666674,0.0,0.010416666666666963,0.006250000000000089,0.008333333333333304,-0.006250000000000311,0.02083333333333326,-0.00416666666666643,0.008333333333333526,-0.014583333333333615,0.004166666666666652
